address,time_in,time_out,lp_tokens_deposited
0x0000000000000000000000000000000000000000,1630995413,1630995413,5933333333333309600
0x0000000000000000000000000000000000000000,1630995413,1630995413,4799999999999980800
0x0000000000000000000000000000000000000000,1630995413,1630995413,3199999999999987200
0x0000000000000000000000000000000000000000,1630995413,1630995413,13899999999999944400
0x0000000000000000000000000000000000000000,1630995413,1630995413,22833333333333242000
0x0000000000000000000000000000000000000000,1630995446,1630995446,4673333333333314640
0x0000000000000000000000000000000000000000,1630995452,1630995452,21299999999999914800
0x0000000000000000000000000000000000000000,1630995452,1630995452,1683333333333326600
0x0000000000000000000000000000000000000000,1630995452,1630995452,3787499999999984850
0x0000000000000000000000000000000000000000,1630995452,1630995452,1683333333333326600
0x0000000000000000000000000000000000000000,1630995452,1630995452,8533333333333299200
0x0000000000000000000000000000000000000000,1630995452,1630995452,3433333333333319600
0x0000000000000000000000000000000000000000,1630995452,1630995452,5149999999999979400
0x0000000000000000000000000000000000000000,1630995452,1630995452,2574999999999989700
0x0000000000000000000000000000000000000000,1630995452,1630995452,3433333333333319600
0x0000000000000000000000000000000000000000,1630995452,1630995452,686666666666663920
0x0000000000000000000000000000000000000000,1630995452,1630995452,5599999999999977600
0x0000000000000000000000000000000000000000,1630995597,1630995597,1364999999999994540
0x0000000000000000000000000000000000000000,1630995597,1630995597,15599999999999937600
0x0000000000000000000000000000000000000000,1630995597,1630995597,1949999999999992200
0x0000000000000000000000000000000000000000,1630995597,1630995597,2879999999999988480
0x0000000000000000000000000000000000000000,1630995597,1630995597,4094999999999983620
0x0000000000000000000000000000000000000000,1630995597,1630995597,3599999999999985600
0x0000000000000000000000000000000000000000,1630995597,1630995597,4833333333333314000
0x0000000000000000000000000000000000000000,1630995608,1630995608,599999999999997600
0x0000000000000000000000000000000000000000,1630995627,1630995627,6074999999999975700
0x0000000000000000000000000000000000000000,1630995651,1630995651,3166666666666666654
0x0000000000000000000000000000000000000000,1630995679,1630995679,5074999999999979700
0x0000000000000000000000000000000000000000,1630995679,1630995679,5879999999999976480
0x0000000000000000000000000000000000000000,1630995679,1630995679,6704999999999973180
0x0000000000000000000000000000000000000000,1630995679,1630995679,4718333333333314460
0x0000000000000000000000000000000000000000,1630995679,1630995679,4966666666666646800
0x0000000000000000000000000000000000000000,1630995679,1630995679,12162499999999951350
0x0000000000000000000000000000000000000000,1630995705,1630995705,171999999999999999312
0x0000000000000000000000000000000000000000,1630995789,1630995789,3208333333333320500
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,1630995943,1630995943,12334999999999950660
0x0000000000000000000000000000000000000000,1630995943,1630995943,1374999999999994500
0x0000000000000000000000000000000000000000,1630995971,1630995971,2012499999999991950
0x0000000000000000000000000000000000000000,1630995971,1630995971,2299999999999990800
0x0000000000000000000000000000000000000000,1630995971,1630995971,874999999999996500
0x0000000000000000000000000000000000000000,1630996037,1630996037,924999999999996300
0x0000000000000000000000000000000000000000,1630996037,1630996037,2224999999999991100
0x0000000000000000000000000000000000000000,1630996169,1630996169,1034999999999995860
0x0000000000000000000000000000000000000000,1630996169,1630996169,20149999999999919400
0x0000000000000000000000000000000000000000,1630996188,1630996188,45499999999999999818
0x0000000000000000000000000000000000000000,1630996281,1630996281,206999999999999999172
0x0000000000000000000000000000000000000000,1630996305,1630996305,12375449999999504982
0x0000000000000000000000000000000000000000,1630996486,1630996486,51999999999999999792
0x0000000000000000000000000000000000000000,1630996535,1630996535,45833333333333333150
0x0000000000000000000000000000000000000000,1630996823,1630996823,3037499999999987850
0x0000000000000000000000000000000000000000,1630996932,1630996932,177379999999999290480
0x0000000000000000000000000000000000000000,1630997023,1630997023,30171333333332126480
0x0000000000000000000000000000000000000000,1630997023,1630997023,50666666666666666464
0x0000000000000000000000000000000000000000,1630997023,1630997023,25328333333333232020
0x0000000000000000000000000000000000000000,1630997111,1630997111,115379166666666205150
0x0000000000000000000000000000000000000000,1630997293,1630997293,73666666666666666372
0x0000000000000000000000000000000000000000,1630997524,1630997524,12199999999999951200
0x0000000000000000000000000000000000000000,1630997524,1630997524,36599999999999853600
0x0000000000000000000000000000000000000000,1630997524,1630997524,6099999999999975600
0x0000000000000000000000000000000000000000,1630997524,1630997524,2419999999999990320
0x0000000000000000000000000000000000000000,1630997524,1630997524,2406666666666657040
0x0000000000000000000000000000000000000000,1630997639,1630997639,40333333333333333172
0x0000000000000000000000000000000000000000,1630997639,1630997639,19016666666666590600
0x0000000000000000000000000000000000000000,1630997705,1630997705,1135499999999999995458
0x0000000000000000000000000000000000000000,1630997711,1630997711,37999999999999999848
0x0000000000000000000000000000000000000000,1630997773,1630997773,4833333333333140000
0x0000000000000000000000000000000000000000,1630997773,1630997773,423333333333331640
0x0000000000000000000000000000000000000000,1630997793,1630997793,51666666666666666460
0x0000000000000000000000000000000000000000,1630997861,1630997861,10491666666666624700
0x0000000000000000000000000000000000000000,1630997941,1630997941,90658333333332970700
0x0000000000000000000000000000000000000000,1630998031,1630998031,2089999999999991640
0x0000000000000000000000000000000000000000,1630998031,1630998031,3033333333333321200
0x0000000000000000000000000000000000000000,1630998068,1630998068,1766666666666659600
0x0000000000000000000000000000000000000000,1630998068,1630998068,2484999999999990060
0x0000000000000000000000000000000000000000,1630998068,1630998068,3209999999999987160
0x0000000000000000000000000000000000000000,1630998068,1630998068,1426666666666660960
0x0000000000000000000000000000000000000000,1630998068,1630998068,1074999999999995700
0x0000000000000000000000000000000000000000,1630998079,1630998079,2159999999999991360
0x0000000000000000000000000000000000000000,1630998089,1630998089,1089999999999995640
0x0000000000000000000000000000000000000000,1630998129,1630998129,1094999999999995620
0x0000000000000000000000000000000000000000,1630998143,1630998143,2199999999999991200
0x0000000000000000000000000000000000000000,1630998143,1630998143,366666666666665200
0x0000000000000000000000000000000000000000,1630998161,1630998161,3899999999999984400
0x0000000000000000000000000000000000000000,1630998256,1630998256,77333333333333333024
0x0000000000000000000000000000000000000000,1630998294,1630998294,7799999999999968800
0x0000000000000000000000000000000000000000,1630998294,1630998294,15599999999999937600
0x0000000000000000000000000000000000000000,1630998294,1630998294,7766666666666635600
0x0000000000000000000000000000000000000000,1630998294,1630998294,9566666666666628400
0x0000000000000000000000000000000000000000,1630998302,1630998302,4958333333333313500
0x0000000000000000000000000000000000000000,1630998345,1630998345,37449999999998502000
0x0000000000000000000000000000000000000000,1630998396,1630998396,161499999999999999354
0x0000000000000000000000000000000000000000,1630998433,1630998433,1049999999999958000
0x0000000000000000000000000000000000000000,1630998485,1630998485,4999999999999999980
0x0000000000000000000000000000000000000000,1630998668,1630998668,1316666666666661400
0x0000000000000000000000000000000000000000,1630998812,1630998812,1433333333333327600
0x0000000000000000000000000000000000000000,1630998863,1630998863,7733333333333302400
0x0000000000000000000000000000000000000000,1630998946,1630998946,3533333333333319200
0x0000000000000000000000000000000000000000,1630998958,1630998958,25749999999998970000
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1630998958,1630998958,121765943542877024
0x0000000000000000000000000000000000000000,1630999012,1630999012,1224999999999995100
0x0000000000000000000000000000000000000000,1630999013,1630999013,1849999999999992600
0x0000000000000000000000000000000000000000,1630999068,1630999068,391666666666651000000
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1630999089,1630999089,1097287046434865496
0x0000000000000000000000000000000000000000,1630999228,1630999228,1433333333333327600
0x0000000000000000000000000000000000000000,1630999644,1630999644,13266666666666613600
0x0000000000000000000000000000000000000000,1630999727,1630999727,5266666666666645600
0x0000000000000000000000000000000000000000,1630999804,1630999804,35141666666666526100
0x0000000000000000000000000000000000000000,1630999809,1630999809,7099999999999971600
0x0000000000000000000000000000000000000000,1630999884,1630999884,44268333333333156260
0x76149d87a6ba9ea3c864d0643210e71393dd7777,1630999974,1630999974,38349999999999846600
0x0000000000000000000000000000000000000000,1631000049,1631000049,64151666666666410060
0x0000000000000000000000000000000000000000,1631000068,1631000068,6224999999999975100
0x0000000000000000000000000000000000000000,1631000142,1631000142,838333333333329980
0x0000000000000000000000000000000000000000,1631000142,1631000142,1676666666666659960
0x0000000000000000000000000000000000000000,1631000142,1631000142,838333333333329980
0x0000000000000000000000000000000000000000,1631000167,1631000167,2529999999999989880
0x0000000000000000000000000000000000000000,1631000167,1631000167,843333333333329960
0x0000000000000000000000000000000000000000,1631000167,1631000167,1686666666666659920
0x0000000000000000000000000000000000000000,1631000167,1631000167,843333333333329960
0x0000000000000000000000000000000000000000,1631000167,1631000167,1686666666666659920
0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,1631000167,1631000167,17599999999999929600
0x0000000000000000000000000000000000000000,1631000182,1631000182,59333333333333333096
0x0000000000000000000000000000000000000000,1631000258,1631000258,52762499999999788950
0x0000000000000000000000000000000000000000,1631000325,1631000325,1820764999999992716940
0xb9a7329e124edb947255e58df434d4b495def0e9,1631000403,1631000403,4999999999999999980
0x6db7424be3298b0081af4e698f828c57b68f4a2b,1631000405,1631000405,24972499999999780110
0xeff53613068a15a6845943e447fca03936c283c8,1631000691,1631000691,15000000000000000000
0x0000000000000000000000000000000000000000,1631000790,1631000790,39358333333333175900
0xd3b608dd6f10a84f5e4a1ceab98de44e61e1f095,1631000852,1631000852,18999999999999999924
0x0000000000000000000000000000000000000000,1631000909,1631000909,5884999999999976460
0x0000000000000000000000000000000000000000,1631000909,1631000909,5449999999999978200
0x0000000000000000000000000000000000000000,1631000909,1631000909,6499999999999974000
0x0000000000000000000000000000000000000000,1631000909,1631000909,2166666666666658000
0x0000000000000000000000000000000000000000,1631000909,1631000909,816666666666663400
0x0000000000000000000000000000000000000000,1631000909,1631000909,37163333333333184680
0x0000000000000000000000000000000000000000,1631000967,1631000967,9999999999999960000
0x0000000000000000000000000000000000000000,1631000967,1631000967,4316666666666649400
0xeff53613068a15a6845943e447fca03936c283c8,1631001084,1631001084,19151666666666410060
0x0000000000000000000000000000000000000000,1631001181,1631001181,116666666666666200
0x0000000000000000000000000000000000000000,1631001552,1631001552,2583333333333323000
0x0000000000000000000000000000000000000000,1631001610,1631001610,1283333333333328200
0x0000000000000000000000000000000000000000,1631001657,1631001657,1641666666666601000000
0x0000000000000000000000000000000000000000,1631001706,1631001706,72379999999999710480
0x0000000000000000000000000000000000000000,1631001940,1631001940,4866666666666647200
0x0000000000000000000000000000000000000000,1631002353,1631002353,24899999999999900400
0x0000000000000000000000000000000000000000,1631002353,1631002353,129499999999999999482
0x0000000000000000000000000000000000000000,1631002930,1631002930,2009999999999991960
0x0000000000000000000000000000000000000000,1631002957,1631002957,7046666666666638480
0x0000000000000000000000000000000000000000,1631002957,1631002957,693333333333330560
0x0000000000000000000000000000000000000000,1631002957,1631002957,17954999999999281800
0x0000000000000000000000000000000000000000,1631002969,1631002969,1516666666666660600
0x0000000000000000000000000000000000000000,1631002969,1631002969,1399999999999994400
0x0000000000000000000000000000000000000000,1631003028,1631003028,1999999999999992000
0x0000000000000000000000000000000000000000,1631003050,1631003050,20466666666666584800
0x0000000000000000000000000000000000000000,1631003111,1631003111,2466666666666656800
0x0000000000000000000000000000000000000000,1631003111,1631003111,17849999999999928600
0x0000000000000000000000000000000000000000,1631003111,1631003111,2999999999999999988
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631003243,1631003243,49310794498198127772
0x0000000000000000000000000000000000000000,1631003391,1631003391,58070833333333101050
0x0000000000000000000000000000000000000000,1631003472,1631003472,26033333333332292000
0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,1631003516,1631003516,97429166666666276950
0x0000000000000000000000000000000000000000,1631003637,1631003637,8599999999999965600
0x0000000000000000000000000000000000000000,1631003748,1631003748,12999999999999999948
0x0000000000000000000000000000000000000000,1631003748,1631003748,2749633333333223348
0x0000000000000000000000000000000000000000,1631003772,1631003772,1124999999999995500
0x0000000000000000000000000000000000000000,1631003772,1631003772,7333333333333333304
0x0000000000000000000000000000000000000000,1631003795,1631003795,311832499999998752670
0x0000000000000000000000000000000000000000,1631003809,1631003809,2499999999999999990
0xddf055c37f41671c945af93a4dc11ca5528b3eb6,1631003854,1631003854,49310794498198127772
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,1631004160,1631004160,489212499999998043150
0x0000000000000000000000000000000000000000,1631004160,1631004160,45324999999999818700
0x0000000000000000000000000000000000000000,1631004303,1631004303,295999999999999998816
0x0000000000000000000000000000000000000000,1631004454,1631004454,5833333333333333310
0x4ae1ecfc4987ff1a23902a10a38c86da289e4f9f,1631004665,1631004665,50191666666666465900
0x0000000000000000000000000000000000000000,1631004724,1631004724,42437499999999830250
0x0000000000000000000000000000000000000000,1631004759,1631004759,20999999999999916000
0x0000000000000000000000000000000000000000,1631004834,1631004834,8183333333333300600
0x0000000000000000000000000000000000000000,1631004851,1631004851,49199999999999803200
0x0000000000000000000000000000000000000000,1631004851,1631004851,16399999999999934400
0x0000000000000000000000000000000000000000,1631004932,1631004932,12183333333333284600
0x0000000000000000000000000000000000000000,1631004932,1631004932,13549999999999945800
0x0000000000000000000000000000000000000000,1631004932,1631004932,6099999999999975600
0x0000000000000000000000000000000000000000,1631004932,1631004932,6033333333333309200
0x0000000000000000000000000000000000000000,1631004932,1631004932,4216666666666649800
0x0000000000000000000000000000000000000000,1631004932,1631004932,7619999999999969520
0x0000000000000000000000000000000000000000,1631004932,1631004932,10179999999999959280
0x0000000000000000000000000000000000000000,1631004932,1631004932,5938333333333309580
0x0000000000000000000000000000000000000000,1631004932,1631004932,7679999999999969280
0x0000000000000000000000000000000000000000,1631005038,1631005038,10339999999999958640
0x0000000000000000000000000000000000000000,1631005074,1631005074,278533333333332219200
0x0000000000000000000000000000000000000000,1631006108,1631006108,78095833333333020950
0x0000000000000000000000000000000000000000,1631006283,1631006283,92995433333329613516
0x0000000000000000000000000000000000000000,1631006283,1631006283,6749999999999973000
0x0000000000000000000000000000000000000000,1631006395,1631006395,3412499999999986350
0x0000000000000000000000000000000000000000,1631006482,1631006482,94666666666666666288
0x0000000000000000000000000000000000000000,1631006611,1631006611,3883333333333317800
0x0000000000000000000000000000000000000000,1631006611,1631006611,6795833333333306150
0x0000000000000000000000000000000000000000,1631006842,1631006842,16849999999999932600
0x0000000000000000000000000000000000000000,1631006874,1631006874,7016666666666638600
0x0000000000000000000000000000000000000000,1631006885,1631006885,119491449999995220342
0x0000000000000000000000000000000000000000,1631006965,1631006965,8533333333333299200
0x0000000000000000000000000000000000000000,1631006991,1631006991,174666666666666665968
0x0000000000000000000000000000000000000000,1631007293,1631007293,6149999999999975400
0x0000000000000000000000000000000000000000,1631007856,1631007856,30666666666666666544
0x0000000000000000000000000000000000000000,1631007987,1631007987,189166666666666665910
0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,1631008015,1631008015,1185499999999999995258
0x0000000000000000000000000000000000000000,1631008231,1631008231,43599999999999825600
0x0000000000000000000000000000000000000000,1631008237,1631008237,18958333333333257500
0x0000000000000000000000000000000000000000,1631008272,1631008272,32599999999999869600
0x0000000000000000000000000000000000000000,1631008281,1631008281,43199999999999827200
0x0000000000000000000000000000000000000000,1631008281,1631008281,43133333333333160800
0x0000000000000000000000000000000000000000,1631008290,1631008290,32449999999999870200
0x0000000000000000000000000000000000000000,1631008313,1631008313,4999999999999980000
0x0000000000000000000000000000000000000000,1631008313,1631008313,16074999999999935700
0x0000000000000000000000000000000000000000,1631008313,1631008313,15949999999999936200
0x0000000000000000000000000000000000000000,1631008407,1631008407,24187499999999903250
0x0000000000000000000000000000000000000000,1631008407,1631008407,16124999999999935500
0x0000000000000000000000000000000000000000,1631008417,1631008417,29132666666665501360
0x0000000000000000000000000000000000000000,1631008464,1631008464,7279999999999970880
0x0000000000000000000000000000000000000000,1631008577,1631008577,10849999999999956600
0x0000000000000000000000000000000000000000,1631008577,1631008577,7199999999999971200
0x0000000000000000000000000000000000000000,1631008658,1631008658,25599999999999897600
0x0000000000000000000000000000000000000000,1631008787,1631008787,3249999999999987000
0x0000000000000000000000000000000000000000,1631009181,1631009181,5583333333333311000
0x0000000000000000000000000000000000000000,1631009525,1631009525,52499999999999790000
0x0000000000000000000000000000000000000000,1631009525,1631009525,8749999999999965000
0x0000000000000000000000000000000000000000,1631009622,1631009622,43999999999999999824
0x0000000000000000000000000000000000000000,1631009688,1631009688,1208333333333328500
0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1631009844,1631009844,411579906361003447630
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1631009844,1631009844,411579906361003447630
0x0000000000000000000000000000000000000000,1631009862,1631009862,9249999999999963000
0x0000000000000000000000000000000000000000,1631009976,1631009976,1049999999999995800
0x0000000000000000000000000000000000000000,1631010024,1631010024,21433333333333247600
0x0000000000000000000000000000000000000000,1631010045,1631010045,31851249999998725950
0x0000000000000000000000000000000000000000,1631010157,1631010157,5449999999999978200
